trajectory,domain_seed,method,initial_critical_rmse,final_critical_rmse,initial_global_rmse,final_global_rmse,critical_auc_normalized,global_auc_normalized,final_critical_ratio,final_global_ratio,window_iou_with_evaluation,evaluation_window_fraction,constraint_violation,all_updates_succeeded,elapsed_s
harmonic_loop,127,error_peak_window,1.902109061927131,0.39753189394863225,1.022311118398179,0.44997464521666075,0.3812833661250125,0.58799763533497,0.20899532098641646,0.44015431028639224,0.43478260869565216,0.20496894409937888,0,1,0.26715091700000926
harmonic_loop,127,random_window,1.902109061927131,0.4150179984755686,1.022311118398179,0.41882668532013934,0.4152587588489981,0.582044132267622,0.2181883293564098,0.40968612957705397,0.15789473684210525,0.20496894409937888,0,1,0.2745759579999998
harmonic_loop,127,automatic_eta_0.10,1.902109061927131,0.14538159019954192,1.022311118398179,0.5098748370807913,0.29491713780338513,0.6270608259765339,0.07643178464869299,0.49874722861245513,0.8333333333333334,0.20496894409937888,0,1,0.3188245000000052
harmonic_loop,127,automatic_eta_0.30,1.902109061927131,0.16594590836521153,1.022311118398179,0.39734302308673886,0.30798897237371287,0.5553010181869058,0.08724310907655454,0.38867133100275847,0.8333333333333334,0.20496894409937888,0,1,0.27847812499999236
harmonic_loop,127,automatic_eta_1.00,1.902109061927131,0.1884368045122408,1.022311118398179,0.32864461673976425,0.32657736315287467,0.5059883417734574,0.09906729760349553,0.32147221215270083,0.8333333333333334,0.20496894409937888,0,1,0.3151156670000006
harmonic_loop,127,learned_auto_eta_1.00,1.902109061927131,0.18001443047694743,1.022311118398179,0.33179408805165733,0.32432536485875935,0.5107626810889917,0.09463938429196322,0.32455294878484064,0.8857142857142857,0.20496894409937888,0,1,0.2895027090000042
harmonic_loop,127,safe_combo_eta_0.30,1.902109061927131,0.39753189394863225,1.022311118398179,0.44997464521666075,0.3812833661250125,0.58799763533497,0.20899532098641646,0.44015431028639224,0.43478260869565216,0.20496894409937888,0,1,0.26967175000000054
harmonic_loop,149,full_trajectory,0.9196710064011236,0.13021476311341257,0.49088847670729335,0.09760222677249006,0.40034347050622937,0.44040962149754215,0.14158841825727636,0.19882769998426394,1.0,0.20496894409937888,0,1,0.286566250000007
harmonic_loop,149,curvature_window,0.9196710064011236,0.09949791821813507,0.49088847670729335,0.14873768686853067,0.3518690047483757,0.5041865474373584,0.10818859953788525,0.3029969003676977,0.4666666666666667,0.20496894409937888,0,1,0.2647876660000037
harmonic_loop,149,jerk_window,0.9196710064011236,0.1068193082851281,0.49088847670729335,0.12651209091425253,0.38329472194770575,0.47801028325300043,0.11614947904374599,0.2577206370026263,0.2,0.20496894409937888,0,1,0.24591037499999402
harmonic_loop,149,error_peak_window,0.9196710064011236,0.06996525522125882,0.49088847670729335,0.15723667353527412,0.3095548797690375,0.5110488642951196,0.07607639550913795,0.32031037801083095,0.8857142857142857,0.20496894409937888,0,1,0.2579499999999939
harmonic_loop,149,random_window,0.9196710064011236,0.23392806023299553,0.49088847670729335,0.13761669201533683,0.4776841093080467,0.5036561641221694,0.25436059047724885,0.28034207064386807,0.13793103448275862,0.20496894409937888,0,1,0.2401295829999981
harmonic_loop,149,automatic_eta_0.10,0.9196710064011236,0.06041246865168708,0.49088847670729335,0.20184344929956483,0.2969756373289925,0.5701291620778866,0.06568921737360674,0.4111798481265224,0.8333333333333334,0.20496894409937888,0,1,0.2347600420000049
harmonic_loop,149,automatic_eta_0.30,0.9196710064011236,0.0633402951471152,0.49088847670729335,0.1457637868495526,0.30590887014434454,0.49198955675778744,0.06887277592340309,0.2969387014893579,0.8333333333333334,0.20496894409937888,0,1,0.2558937499999985
harmonic_loop,149,automatic_eta_1.00,0.9196710064011236,0.0717164472662054,0.49088847670729335,0.11022559601371136,0.3230648546050504,0.44076832349969963,0.07798054605075323,0.22454305049706147,0.8333333333333334,0.20496894409937888,0,1,0.2645162499999998
